Sound Ideas	Sampler Library	0104-24-05	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, E2
Sound Ideas	Sampler Library	0104-24-06	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F2
Sound Ideas	Sampler Library	0104-24-07	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F#2
Sound Ideas	Sampler Library	0104-24-08	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G2
Sound Ideas	Sampler Library	0104-24-09	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G#2
Sound Ideas	Sampler Library	0104-24-10	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A2
Sound Ideas	Sampler Library	0104-24-11	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A#2
Sound Ideas	Sampler Library	0104-24-12	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, B2
Sound Ideas	Sampler Library	0104-25-01	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C3
Sound Ideas	Sampler Library	0104-25-02	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C#3
Sound Ideas	Sampler Library	0104-25-03	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D3
Sound Ideas	Sampler Library	0104-25-04	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D#3
Sound Ideas	Sampler Library	0104-25-05	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, E3
Sound Ideas	Sampler Library	0104-25-06	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F3
Sound Ideas	Sampler Library	0104-25-07	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F#3
Sound Ideas	Sampler Library	0104-25-08	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G3
Sound Ideas	Sampler Library	0104-25-09	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G#3
Sound Ideas	Sampler Library	0104-25-10	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A3
Sound Ideas	Sampler Library	0104-25-11	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A#3
Sound Ideas	Sampler Library	0104-25-12	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, B3
Sound Ideas	Sampler Library	0104-26-01	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C4
Sound Ideas	Sampler Library	0104-26-02	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C#4
Sound Ideas	Sampler Library	0104-26-03	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D4
Sound Ideas	Sampler Library	0104-26-04	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D#4
Sound Ideas	Sampler Library	0104-26-05	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, E4
